192,192,193,193,193,193,193,193.5,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194.5
194.5,194.5,194.5,194.5,194,194,194,194,194,194,194,194.5,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194.5,194,194,194,194
194.5,194.5,194.5,194,194,194,194.5,194.5,194,194,194.5,194.5,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,194.5,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194.5,194.5,194,194,194,194,194,194
194,194.5,195,195,195,195,195,195,195,194.5,194.5,194.5,194.5,194.5
194.5,195,195,195,195,195,195,195,195,195,195,194.5,194.5,195
195,195,195,195,195,195,195,194.5,195,195,195,194.5,195,195
195,195,195,195,195,195,195,195,195,195,195,195,194.5,195
194.5,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,194.5,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194.5,194,194,194,194.5,194.5,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,194.5
194.5,194,194,194,194,194,194.5,194.5,195,195,195,194.5,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194.5,195
195,195,194.5,195,195,195,195,195,195,195,194.5,194.5,194.5,194
194,194,194.5,194,194,194,194.5,195,194.5,194.5,194.5,194.5,194.5,195
195,194.5,194.5,194.5,194,194,194.5,194.5,194.5,195,195,195,194.5,194
194.5,195,194.5,194.5,194.5,194.5,194.5,195,195,195,195,195,195,195
195,195,194.5,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194.5
194,194,194,194,194,194,194,194,194,194,194,194.5,194.5,195
195,195,195,194.5,194.5,195,195,195,195,195,194.5,194.5,195,195
195,195,195,194.5,195,195,195,195,195,195,195,195,195,195
194.5,194.5,194.5,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194.5,194.5,195,195,195,195,195,195,194.5
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194.5,195,194.5
194.5,195,194.5,195,195,195,195,195,195,195,195,195,194.5,195
194.5,194,194.5,194.5,194,194.5,194.5,194.5,194.5,194.5,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194.5,194.5,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,194.5,194.5,194.5,194,194,194,194,194,194,194,194,194,194.5
194.5,194,194,194.5,194.5,194.5,195,195,195,194.5,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,194.5,194.5,194.5,194.5,194.5,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194.5,194.5,194.5,195
194.5,194.5,194.5,195,195,195,194.5,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194.5,194,194,194,194.5,194.5,194,194.5,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,194.5,195
194.5,194.5,194.5,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194.5,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194.5,195,195,195,195
195,195,194.5,194,194,194.5,194.5,194.5,194.5,195,194.5,194,194,194.5
194.5,194.5,194.5,194.5,195,195,195,195,195,195,194.5,195,195,195
195,195,195,195,195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,194.5,194.5,194.5,194.5,194.5,194.5,195,195,194.5
195,195,194.5,194.5,194.5,194,194.5,194.5,194.5,195,195,195,195,195
195,195,194.5,195,195,195,195,195,195,195,195,195,194.5,194.5
195,195,194.5,194.5,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194.5,194.5,194.5,195,195,195,195,195,195,195,195,195,194.5,194
194.5,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194.5,194.5,194.5,194,194
194,194.5,194,194.5,194.5,194.5,195,194.5,194,194.5,194,194,194,194
194.5,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194.5,194.5,194.5
194,194,194,194.5,194.5,194,194,194.5,194.5,194,194,194.5,194.5,194.5
194.5,194.5,195,194.5,194,194.5,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
194,194,194,194,194,194,194,194,194,194,194,194,194,194
