-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-1.2012,-1.2012,-1.2012,-1.2012,-1.2012,-1.2012,-1.2012,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-1.2012,-1.2012,-1.2012,-1.2012,-1.2012,-1.2012,-1.2012,-1.2012,-1.2012,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883
0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-1.2012,-1.2012
-1.2012,-1.2012,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883
0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883
0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883
0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883
0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883
0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883
0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883
-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883
0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883
0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,0.79883,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117,-0.20117
