2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309
2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,1.1309,1.1309
1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309
2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309
2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309
1.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309
2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309
2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,1.1309,1.1309,2.1309
2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,1.1309,0.13086,0.13086,0.13086,0.13086,1.1309,1.1309,1.1309
1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309
1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086
0.13086,0.13086,0.13086,1.1309,1.1309,1.1309,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086
0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086
0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691
-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691
-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691
-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-4.8691,-4.8691,-4.8691,-4.8691,-4.8691,-4.8691
-4.8691,-3.8691,-3.8691,-3.8691,-4.8691,-4.8691,-4.8691,-3.8691,-3.8691,-3.8691,-4.8691,-4.8691,-4.8691,-4.8691,-4.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,0.13086
0.13086,0.13086,-0.86914,-0.86914,-0.86914,0.13086,0.13086,0.13086,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086
0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086
0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086
0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086
0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086
0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691
-0.86914,-0.86914,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-3.8691,-3.8691,-3.8691
-3.8691,-3.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-3.8691,-3.8691,-3.8691,-3.8691,-3.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,0.13086,0.13086,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,0.13086
0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086
0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,0.13086,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309
1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309
1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309
1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309
1.1309,1.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309
2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309
2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,2.1309,3.1309,3.1309,3.1309,3.1309,3.1309
3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309,3.1309
